backend,path,tiles,format,bytes_per_elem,op,n,ns_per_elem,elems_per_s,mb_per_s,reps,seconds
software-arm64,host,0,fp128,16,neg,1,41.3289,24196160,774.3,3164156,0.1308
software-arm64,host,0,fp128,16,copysign,1,41.5427,24071611,1155.4,3139901,0.1304
software-arm64,host,0,fp128,16,min,1,65.5627,15252577,732.1,1942614,0.1274
software-arm64,host,0,fp128,16,max,1,64.4892,15506465,744.3,2000489,0.1290
software-arm64,host,0,fp128,16,minnum,1,63.9445,15638562,750.7,1968285,0.1259
software-arm64,host,0,fp128,16,maxnum,1,63.7772,15679596,752.6,1998537,0.1275
software-arm64,host,0,fp128,16,cmplt,1,63.9737,15631419,750.3,2005386,0.1283
software-arm64,host,0,fp128,16,cmple,1,63.9132,15646224,751.0,1992218,0.1273
software-arm64,host,0,fp128,16,cmpeq,1,63.7702,15681297,752.7,1993673,0.1271
software-arm64,host,0,fp128,16,select,1,45.1126,22166751,1418.7,1048576,0.0473
software-arm64,host,0,fp128,16,iand,1,39.9462,25033687,1201.6,3274181,0.1308
software-arm64,host,0,fp128,16,ior,1,42.1774,23709378,1138.1,3032951,0.1279
software-arm64,host,0,fp128,16,ixor,1,42.1396,23730639,1139.1,3013981,0.1270
software-arm64,host,0,fp128,16,iadd,1,44.3587,22543471,1082.1,2844445,0.1262
software-arm64,host,0,fp128,16,isub,1,50.7824,19691862,945.2,2530739,0.1285
software-arm64,host,0,fp128,16,ishl,1,49.3931,20245731,971.8,2598985,0.1284
software-arm64,host,0,fp128,16,ishr,1,41.7053,23977787,1150.9,3005136,0.1253
software-arm64,host,0,fp128,16,icmplt,1,39.9742,25016128,1200.8,1048576,0.0419
software-arm64,host,0,fp128,16,add,1,214.2289,4667905,224.1,580664,0.1244
software-arm64,host,0,fp128,16,sub,1,214.1034,4670640,224.2,575605,0.1232
software-arm64,host,0,fp128,16,mul,1,159.2267,6280352,301.5,782557,0.1246
software-arm64,host,0,fp128,16,fma,1,179.0493,5585053,357.4,693591,0.1242
software-arm64,host,0,fp128,16,abs,2,35.2042,28405719,909.0,1816006,0.1279
software-arm64,host,0,fp128,16,neg,2,35.9559,27811857,890.0,1709873,0.1230
software-arm64,host,0,fp128,16,copysign,2,36.8922,27105975,1301.1,1672520,0.1234
software-arm64,host,0,fp128,16,min,2,61.1219,16360750,785.3,1008992,0.1233
software-arm64,host,0,fp128,16,max,2,61.0473,16380745,786.3,1030570,0.1258
software-arm64,host,0,fp128,16,minnum,2,61.2253,16333124,784.0,1038803,0.1272
software-arm64,host,0,fp128,16,maxnum,2,58.5346,17083910,820.0,1105235,0.1294
software-arm64,host,0,fp128,16,cmplt,2,58.9331,16968400,814.5,1063206,0.1253
software-arm64,host,0,fp128,16,cmple,2,59.3440,16850914,808.8,1070151,0.1270
software-arm64,host,0,fp128,16,cmpeq,2,59.0550,16933357,812.8,1065142,0.1258
software-arm64,host,0,fp128,16,select,2,39.0437,25612339,1639.2,1604152,0.1253
software-arm64,host,0,fp128,16,iand,2,34.2955,29158351,1399.6,1861819,0.1277
software-arm64,host,0,fp128,16,ior,2,36.7652,27199642,1305.6,1747441,0.1285
software-arm64,host,0,fp128,16,ixor,2,36.7356,27221543,1306.6,1717761,0.1262
software-arm64,host,0,fp128,16,iadd,2,38.9552,25670534,1232.2,1598440,0.1245
software-arm64,host,0,fp128,16,isub,2,45.2551,22096978,1060.7,1413389,0.1279
software-arm64,host,0,fp128,16,ishl,2,42.5629,23494650,1127.7,1426184,0.1214
software-arm64,host,0,fp128,16,ishr,2,36.5696,27345084,1312.6,1681791,0.1230
software-arm64,host,0,fp128,16,icmplt,2,47.3323,21127202,1014.1,1325996,0.1255
software-arm64,host,0,fp128,16,add,2,205.7517,4860226,233.3,316600,0.1303
software-arm64,host,0,fp128,16,sub,2,205.9135,4856407,233.1,262144,0.1080
software-arm64,host,0,fp128,16,mul,2,153.9055,6497492,311.9,413926,0.1274
software-arm64,host,0,fp128,16,fma,2,168.8200,5923470,379.1,371908,0.1256
software-arm64,host,0,fp128,16,abs,4,34.3544,29108389,931.5,930275,0.1278
software-arm64,host,0,fp128,16,neg,4,35.2124,28399083,908.8,913776,0.1287
software-arm64,host,0,fp128,16,copysign,4,35.9002,27854974,1337.0,896575,0.1287
software-arm64,host,0,fp128,16,min,4,59.8568,16706530,801.9,521983,0.1250
software-arm64,host,0,fp128,16,max,4,59.6754,16757326,804.4,525095,0.1253
software-arm64,host,0,fp128,16,minnum,4,60.7253,16467607,790.4,514024,0.1249
software-arm64,host,0,fp128,16,maxnum,4,58.7474,17022022,817.1,541262,0.1272
software-arm64,host,0,fp128,16,cmplt,4,79.8378,12525397,601.2,393620,0.1257
software-arm64,host,0,fp128,16,cmple,4,79.9756,12503821,600.2,390635,0.1250
software-arm64,host,0,fp128,16,cmpeq,4,59.3378,16852653,808.9,526005,0.1248
software-arm64,host,0,fp128,16,select,4,37.5689,26617740,1703.5,822222,0.1236
software-arm64,host,0,fp128,16,iand,4,33.0598,30248244,1451.9,935374,0.1237
software-arm64,host,0,fp128,16,ior,4,35.4105,28240242,1355.5,871861,0.1235
software-arm64,host,0,fp128,16,ixor,4,35.4816,28183592,1352.8,827893,0.1175
software-arm64,host,0,fp128,16,iadd,4,38.0774,26262305,1260.6,804874,0.1226
software-arm64,host,0,fp128,16,isub,4,44.0277,22712964,1090.2,708406,0.1248
software-arm64,host,0,fp128,16,ishl,4,41.0444,24363878,1169.5,769058,0.1263
software-arm64,host,0,fp128,16,ishr,4,35.8348,27905797,1339.5,871212,0.1249
software-arm64,host,0,fp128,16,icmplt,4,52.3279,19110248,917.3,614877,0.1287
software-arm64,host,0,fp128,16,add,4,205.4920,4866370,233.6,156146,0.1283
software-arm64,host,0,fp128,16,sub,4,214.3326,4665646,224.0,143983,0.1234
software-arm64,host,0,fp128,16,mul,4,152.6439,6551195,314.5,196924,0.1202
software-arm64,host,0,fp128,16,fma,4,174.8959,5717688,365.9,182207,0.1275
software-arm64,host,0,fp128,16,abs,8,32.7024,30578802,978.5,461652,0.1208
software-arm64,host,0,fp128,16,neg,8,34.5258,28963881,926.8,461496,0.1275
software-arm64,host,0,fp128,16,copysign,8,35.8744,27875027,1338.0,449666,0.1291
software-arm64,host,0,fp128,16,min,8,57.2389,17470641,838.6,276486,0.1266
software-arm64,host,0,fp128,16,max,8,56.7725,17614160,845.5,279878,0.1271
software-arm64,host,0,fp128,16,minnum,8,56.7104,17633436,846.4,274762,0.1247
software-arm64,host,0,fp128,16,maxnum,8,56.0555,17839448,856.3,262144,0.1176
software-arm64,host,0,fp128,16,cmplt,8,59.7896,16725307,802.8,243694,0.1166
software-arm64,host,0,fp128,16,cmple,8,59.1737,16899393,811.2,262775,0.1244
software-arm64,host,0,fp128,16,cmpeq,8,56.1333,17814747,855.1,262144,0.1177
software-arm64,host,0,fp128,16,select,8,35.9002,27855022,1782.7,453048,0.1301
software-arm64,host,0,fp128,16,iand,8,30.7403,32530634,1561.5,510979,0.1257
software-arm64,host,0,fp128,16,ior,8,33.2265,30096477,1444.6,475340,0.1264
software-arm64,host,0,fp128,16,ixor,8,33.8083,29578530,1419.8,449394,0.1215
software-arm64,host,0,fp128,16,iadd,8,38.2617,26135801,1254.5,405987,0.1243
software-arm64,host,0,fp128,16,isub,8,44.6302,22406372,1075.5,350206,0.1250
software-arm64,host,0,fp128,16,ishl,8,41.3082,24208259,1162.0,383247,0.1266
software-arm64,host,0,fp128,16,ishr,8,36.2497,27586420,1324.1,429424,0.1245
software-arm64,host,0,fp128,16,icmplt,8,42.6892,23425121,1124.4,362779,0.1239
software-arm64,host,0,fp128,16,add,8,208.7839,4789642,229.9,76578,0.1279
software-arm64,host,0,fp128,16,sub,8,210.4994,4750608,228.0,74964,0.1262
software-arm64,host,0,fp128,16,mul,8,151.2698,6610704,317.3,107790,0.1304
software-arm64,host,0,fp128,16,fma,8,174.1524,5742096,367.5,92737,0.1292
software-arm64,host,0,fp128,16,abs,16,31.7992,31447300,1006.3,240108,0.1222
software-arm64,host,0,fp128,16,neg,16,34.5601,28935109,925.9,220500,0.1219
software-arm64,host,0,fp128,16,copysign,16,35.4389,28217566,1354.4,207288,0.1175
software-arm64,host,0,fp128,16,min,16,57.5558,17374436,834.0,138155,0.1272
software-arm64,host,0,fp128,16,max,16,56.1324,17815009,855.1,142539,0.1280
software-arm64,host,0,fp128,16,minnum,16,55.7256,17945083,861.4,134384,0.1198
software-arm64,host,0,fp128,16,maxnum,16,55.4943,18019853,865.0,138192,0.1227
software-arm64,host,0,fp128,16,cmplt,16,70.0227,14281090,685.5,112726,0.1263
software-arm64,host,0,fp128,16,cmple,16,69.2511,14440205,693.1,112454,0.1246
software-arm64,host,0,fp128,16,cmpeq,16,56.4242,17722881,850.7,143017,0.1291
software-arm64,host,0,fp128,16,select,16,34.6553,28855649,1846.8,226286,0.1255
software-arm64,host,0,fp128,16,iand,16,30.0095,33322772,1599.5,262144,0.1259
software-arm64,host,0,fp128,16,ior,16,32.4290,30836568,1480.2,246866,0.1281
software-arm64,host,0,fp128,16,ixor,16,32.1448,31109210,1493.2,243694,0.1253
software-arm64,host,0,fp128,16,iadd,16,36.9035,27097683,1300.7,212163,0.1253
software-arm64,host,0,fp128,16,isub,16,42.8669,23327998,1119.7,184905,0.1268
software-arm64,host,0,fp128,16,ishl,16,40.8454,24482551,1175.2,190335,0.1244
software-arm64,host,0,fp128,16,ishr,16,35.8362,27904710,1339.4,224169,0.1285
software-arm64,host,0,fp128,16,icmplt,16,49.1830,20332223,975.9,157928,0.1243
software-arm64,host,0,fp128,16,add,16,201.7022,4957805,238.0,39479,0.1274
software-arm64,host,0,fp128,16,sub,16,204.8267,4882176,234.3,39437,0.1292
software-arm64,host,0,fp128,16,mul,16,154.4820,6473244,310.7,51525,0.1274
software-arm64,host,0,fp128,16,fma,16,168.7444,5926121,379.3,47216,0.1275
software-arm64,host,0,fp128,16,abs,32,30.8250,32441162,1038.1,127364,0.1256
software-arm64,host,0,fp128,16,neg,32,34.4149,29057167,929.8,110775,0.1220
software-arm64,host,0,fp128,16,copysign,32,35.3568,28283092,1357.6,114619,0.1297
software-arm64,host,0,fp128,16,min,32,55.1745,18124304,870.0,70051,0.1237
software-arm64,host,0,fp128,16,max,32,55.5062,18015996,864.8,72225,0.1283
software-arm64,host,0,fp128,16,minnum,32,55.4219,18043405,866.1,72358,0.1283
software-arm64,host,0,fp128,16,maxnum,32,55.1375,18136473,870.6,72012,0.1271
software-arm64,host,0,fp128,16,cmplt,32,71.2842,14028345,673.4,56141,0.1281
software-arm64,host,0,fp128,16,cmple,32,70.7643,14131427,678.3,54924,0.1244
software-arm64,host,0,fp128,16,cmpeq,32,55.1138,18144285,870.9,70689,0.1247
software-arm64,host,0,fp128,16,select,32,33.9741,29434214,1883.8,115785,0.1259
software-arm64,host,0,fp128,16,iand,32,29.9778,33358063,1601.2,119376,0.1145
software-arm64,host,0,fp128,16,ior,32,32.0816,31170543,1496.2,111160,0.1141
software-arm64,host,0,fp128,16,ixor,32,31.8077,31438949,1509.1,125184,0.1274
software-arm64,host,0,fp128,16,iadd,32,37.1588,26911531,1291.8,108292,0.1288
software-arm64,host,0,fp128,16,isub,32,42.3660,23603825,1133.0,87239,0.1183
software-arm64,host,0,fp128,16,ishl,32,40.7020,24568797,1179.3,98861,0.1288
software-arm64,host,0,fp128,16,ishr,32,35.2593,28361282,1361.3,113602,0.1282
software-arm64,host,0,fp128,16,icmplt,32,47.1010,21230992,1019.1,84364,0.1272
software-arm64,host,0,fp128,16,add,32,208.1276,4804745,230.6,18834,0.1254
software-arm64,host,0,fp128,16,sub,32,212.9583,4695754,225.4,18491,0.1260
software-arm64,host,0,fp128,16,mul,32,154.8769,6456741,309.9,25535,0.1266
software-arm64,host,0,fp128,16,fma,32,170.7601,5856168,374.8,23139,0.1264
software-arm64,host,0,fp128,16,abs,64,30.3359,32964247,1054.9,60664,0.1178
software-arm64,host,0,fp128,16,neg,64,33.9947,29416311,941.3,57593,0.1253
software-arm64,host,0,fp128,16,copysign,64,34.6011,28900827,1387.2,58288,0.1291
software-arm64,host,0,fp128,16,min,64,55.2696,18093125,868.5,36156,0.1279
software-arm64,host,0,fp128,16,max,64,55.6688,17963369,862.2,34726,0.1237
software-arm64,host,0,fp128,16,minnum,64,55.6570,17967206,862.4,36006,0.1283
software-arm64,host,0,fp128,16,maxnum,64,55.3199,18076693,867.7,35915,0.1272
software-arm64,host,0,fp128,16,cmplt,64,71.6079,13964941,670.3,27646,0.1267
software-arm64,host,0,fp128,16,cmple,64,71.3494,14015541,672.7,27675,0.1264
software-arm64,host,0,fp128,16,cmpeq,64,55.2116,18112148,869.4,35465,0.1253
software-arm64,host,0,fp128,16,select,64,33.5813,29778482,1905.8,57834,0.1243
software-arm64,host,0,fp128,16,iand,64,29.1096,34352934,1648.9,68883,0.1283
software-arm64,host,0,fp128,16,ior,64,31.7094,31536342,1513.7,62167,0.1262
software-arm64,host,0,fp128,16,ixor,64,31.7677,31478469,1511.0,63587,0.1293
software-arm64,host,0,fp128,16,iadd,64,37.6712,26545473,1274.2,49830,0.1201
software-arm64,host,0,fp128,16,isub,64,44.5074,22468189,1078.5,45833,0.1306
software-arm64,host,0,fp128,16,ishl,64,40.4782,24704637,1185.8,48716,0.1262
software-arm64,host,0,fp128,16,ishr,64,36.2582,27580005,1323.8,55054,0.1278
software-arm64,host,0,fp128,16,icmplt,64,44.7163,22363191,1073.4,43379,0.1241
software-arm64,host,0,fp128,16,add,64,210.7406,4745169,227.8,9247,0.1247
software-arm64,host,0,fp128,16,sub,64,213.1084,4692448,225.2,9112,0.1243
software-arm64,host,0,fp128,16,mul,64,157.9947,6329328,303.8,12395,0.1253
software-arm64,host,0,fp128,16,fma,64,178.5434,5600880,358.5,10823,0.1237
software-arm64,host,0,fp128,16,abs,128,30.6960,32577485,1042.5,32395,0.1273
software-arm64,host,0,fp128,16,neg,128,34.2016,29238374,935.6,28308,0.1239
software-arm64,host,0,fp128,16,copysign,128,34.5542,28940015,1389.1,29030,0.1284
software-arm64,host,0,fp128,16,min,128,55.6669,17963984,862.3,16982,0.1210
software-arm64,host,0,fp128,16,max,128,55.2830,18088745,868.3,17921,0.1268
software-arm64,host,0,fp128,16,minnum,128,55.2635,18095126,868.6,17334,0.1226
software-arm64,host,0,fp128,16,maxnum,128,54.6418,18301005,878.4,17953,0.1256
software-arm64,host,0,fp128,16,cmplt,128,71.0776,14069126,675.3,13999,0.1274
software-arm64,host,0,fp128,16,cmple,128,70.6844,14147391,679.1,13171,0.1192
software-arm64,host,0,fp128,16,cmpeq,128,54.6669,18292616,878.0,17796,0.1245
software-arm64,host,0,fp128,16,select,128,33.8490,29543003,1890.8,30021,0.1301
software-arm64,host,0,fp128,16,iand,128,29.3043,34124665,1638.0,34118,0.1280
software-arm64,host,0,fp128,16,ior,128,31.7489,31497176,1511.9,31148,0.1266
software-arm64,host,0,fp128,16,ixor,128,31.6658,31579859,1515.8,30874,0.1251
software-arm64,host,0,fp128,16,iadd,128,37.1086,26947917,1293.5,25870,0.1229
software-arm64,host,0,fp128,16,isub,128,44.5271,22458246,1078.0,21891,0.1248
software-arm64,host,0,fp128,16,ishl,128,41.2192,24260523,1164.5,23560,0.1243
software-arm64,host,0,fp128,16,ishr,128,36.1992,27624915,1326.0,26652,0.1235
software-arm64,host,0,fp128,16,icmplt,128,45.0854,22180111,1064.6,21697,0.1252
software-arm64,host,0,fp128,16,add,128,210.5198,4750147,228.0,4096,0.1104
software-arm64,host,0,fp128,16,sub,128,220.1042,4543302,218.1,4096,0.1154
software-arm64,host,0,fp128,16,mul,128,161.7502,6182374,296.8,6095,0.1262
software-arm64,host,0,fp128,16,fma,128,178.7403,5594710,358.1,5493,0.1257
software-arm64,host,0,fp128,16,abs,256,30.8782,32385263,1036.3,16087,0.1272
software-arm64,host,0,fp128,16,neg,256,34.3484,29113417,931.6,14052,0.1236
software-arm64,host,0,fp128,16,copysign,256,35.1976,28411009,1363.7,13879,0.1251
software-arm64,host,0,fp128,16,min,256,56.0759,17832988,856.0,8739,0.1255
software-arm64,host,0,fp128,16,max,256,56.1308,17815546,855.1,8707,0.1251
software-arm64,host,0,fp128,16,minnum,256,55.6013,17985178,863.3,8797,0.1252
software-arm64,host,0,fp128,16,maxnum,256,54.4679,18359448,881.3,8875,0.1238
software-arm64,host,0,fp128,16,cmplt,256,70.7248,14139308,678.7,6897,0.1249
software-arm64,host,0,fp128,16,cmple,256,70.8089,14122523,677.9,6815,0.1235
software-arm64,host,0,fp128,16,cmpeq,256,55.5322,18007570,864.4,8939,0.1271
software-arm64,host,0,fp128,16,select,256,33.8014,29584558,1893.4,14465,0.1252
software-arm64,host,0,fp128,16,iand,256,29.1750,34275888,1645.2,16943,0.1265
software-arm64,host,0,fp128,16,ior,256,31.6463,31599259,1516.8,15800,0.1280
software-arm64,host,0,fp128,16,ixor,256,31.4479,31798634,1526.3,15298,0.1232
software-arm64,host,0,fp128,16,iadd,256,37.8854,26395411,1267.0,13015,0.1262
software-arm64,host,0,fp128,16,isub,256,43.9422,22757143,1092.3,11151,0.1254
software-arm64,host,0,fp128,16,ishl,256,41.1202,24318972,1167.3,11827,0.1245
software-arm64,host,0,fp128,16,ishr,256,35.9998,27777900,1333.3,13572,0.1251
software-arm64,host,0,fp128,16,icmplt,256,44.1481,22651044,1087.3,10904,0.1232
software-arm64,host,0,fp128,16,add,256,210.1543,4758409,228.4,2374,0.1277
software-arm64,host,0,fp128,16,sub,256,218.1226,4584577,220.1,2173,0.1213
software-arm64,host,0,fp128,16,mul,256,160.4334,6233117,299.2,3087,0.1268
software-arm64,host,0,fp128,16,fma,256,180.2396,5548171,355.1,2809,0.1296
software-arm64,host,0,fp128,16,abs,512,30.6861,32588037,1042.8,8098,0.1272
software-arm64,host,0,fp128,16,neg,512,33.9340,29468977,943.0,7218,0.1254
software-arm64,host,0,fp128,16,copysign,512,34.7220,28800154,1382.4,7035,0.1251
software-arm64,host,0,fp128,16,min,512,56.7360,17625496,846.0,4096,0.1190
software-arm64,host,0,fp128,16,max,512,55.9642,17868562,857.7,4080,0.1169
software-arm64,host,0,fp128,16,minnum,512,56.0317,17847039,856.7,4096,0.1175
software-arm64,host,0,fp128,16,maxnum,512,54.5082,18345860,880.6,4096,0.1143
software-arm64,host,0,fp128,16,cmplt,512,71.0644,14071748,675.4,3564,0.1297
software-arm64,host,0,fp128,16,cmple,512,71.3321,14018938,672.9,3337,0.1219
software-arm64,host,0,fp128,16,cmpeq,512,56.2625,17773830,853.1,4096,0.1180
software-arm64,host,0,fp128,16,select,512,33.5524,29804141,1907.5,7309,0.1256
software-arm64,host,0,fp128,16,iand,512,28.8496,34662532,1663.8,8384,0.1238
software-arm64,host,0,fp128,16,ior,512,31.4028,31844324,1528.5,7837,0.1260
software-arm64,host,0,fp128,16,ixor,512,31.1244,32129121,1542.2,7807,0.1244
software-arm64,host,0,fp128,16,iadd,512,36.7996,27174201,1304.4,6570,0.1238
software-arm64,host,0,fp128,16,isub,512,44.1772,22636122,1086.5,5450,0.1233
software-arm64,host,0,fp128,16,ishl,512,41.4142,24146302,1159.0,5841,0.1239
software-arm64,host,0,fp128,16,ishr,512,35.9925,27783542,1333.6,6864,0.1265
software-arm64,host,0,fp128,16,icmplt,512,45.1716,22137814,1062.6,5530,0.1279
software-arm64,host,0,fp128,16,add,512,214.6011,4659809,223.7,1175,0.1291
software-arm64,host,0,fp128,16,sub,512,218.9830,4566564,219.2,1140,0.1278
software-arm64,host,0,fp128,16,mul,512,161.1101,6206937,297.9,1546,0.1275
software-arm64,host,0,fp128,16,fma,512,179.5022,5570962,356.5,1402,0.1289
software-arm64,host,0,fp128,16,abs,1024,30.7088,32563947,1042.0,3959,0.1245
software-arm64,host,0,fp128,16,neg,1024,33.8849,29511635,944.4,3734,0.1296
software-arm64,host,0,fp128,16,copysign,1024,34.6448,28864374,1385.5,3517,0.1248
software-arm64,host,0,fp128,16,min,1024,56.2536,17776629,853.3,2203,0.1269
software-arm64,host,0,fp128,16,max,1024,55.7632,17932976,860.8,2187,0.1249
software-arm64,host,0,fp128,16,minnum,1024,56.5920,17670358,848.2,2227,0.1291
software-arm64,host,0,fp128,16,maxnum,1024,55.7107,17949889,861.6,2201,0.1256
software-arm64,host,0,fp128,16,cmplt,1024,71.4084,14003959,672.2,1727,0.1263
software-arm64,host,0,fp128,16,cmple,1024,71.7172,13943658,669.3,1656,0.1216
software-arm64,host,0,fp128,16,cmpeq,1024,55.6621,17965553,862.3,1969,0.1122
software-arm64,host,0,fp128,16,select,1024,33.5870,29773427,1905.5,3760,0.1293
software-arm64,host,0,fp128,16,iand,1024,28.6400,34916162,1676.0,4096,0.1201
software-arm64,host,0,fp128,16,ior,1024,30.9819,32276935,1549.3,4021,0.1276
software-arm64,host,0,fp128,16,ixor,1024,31.3885,31858777,1529.2,3969,0.1276
software-arm64,host,0,fp128,16,iadd,1024,36.6912,27254501,1308.2,2884,0.1084
software-arm64,host,0,fp128,16,isub,1024,44.2284,22609907,1085.3,2708,0.1226
software-arm64,host,0,fp128,16,ishl,1024,41.2216,24259114,1164.4,3053,0.1289
software-arm64,host,0,fp128,16,ishr,1024,36.1784,27640820,1326.8,3515,0.1302
software-arm64,host,0,fp128,16,icmplt,1024,44.5188,22462418,1078.2,2762,0.1259
software-arm64,host,0,fp128,16,add,1024,212.0344,4716215,226.4,576,0.1251
software-arm64,host,0,fp128,16,sub,1024,216.5256,4618391,221.7,558,0.1237
software-arm64,host,0,fp128,16,mul,1024,162.3757,6158557,295.6,759,0.1262
software-arm64,host,0,fp128,16,fma,1024,181.3569,5513990,352.9,678,0.1259
software-arm64,host,0,fp128,16,abs,2048,30.6769,32597765,1043.1,1993,0.1252
software-arm64,host,0,fp128,16,neg,2048,34.0894,29334667,938.7,1719,0.1200
software-arm64,host,0,fp128,16,copysign,2048,34.7000,28818431,1383.3,1737,0.1234
software-arm64,host,0,fp128,16,min,2048,55.9558,17871253,857.8,1098,0.1258
software-arm64,host,0,fp128,16,max,2048,55.6239,17977889,862.9,1118,0.1274
software-arm64,host,0,fp128,16,minnum,2048,55.4633,18029928,865.4,1119,0.1271
software-arm64,host,0,fp128,16,maxnum,2048,55.2335,18104969,869.0,1126,0.1274
software-arm64,host,0,fp128,16,cmplt,2048,71.1937,14046178,674.2,835,0.1217
software-arm64,host,0,fp128,16,cmple,2048,71.4781,13990300,671.5,824,0.1206
software-arm64,host,0,fp128,16,cmpeq,2048,55.1970,18116910,869.6,1102,0.1246
software-arm64,host,0,fp128,16,select,2048,33.7715,29610784,1895.1,1744,0.1206
software-arm64,host,0,fp128,16,iand,2048,28.5566,35018131,1680.9,2186,0.1278
software-arm64,host,0,fp128,16,ior,2048,31.0024,32255609,1548.3,2023,0.1284
software-arm64,host,0,fp128,16,ixor,2048,31.0033,32254629,1548.2,2005,0.1273
software-arm64,host,0,fp128,16,iadd,2048,36.6785,27263913,1308.7,1675,0.1258
software-arm64,host,0,fp128,16,isub,2048,43.8993,22779399,1093.4,1380,0.1241
software-arm64,host,0,fp128,16,ishl,2048,41.3237,24199182,1161.6,1531,0.1296
software-arm64,host,0,fp128,16,ishr,2048,36.2229,27606845,1325.1,1729,0.1283
software-arm64,host,0,fp128,16,icmplt,2048,44.3538,22545984,1082.2,1285,0.1167
software-arm64,host,0,fp128,16,add,2048,214.6634,4658456,223.6,287,0.1262
software-arm64,host,0,fp128,16,sub,2048,219.9001,4547520,218.3,273,0.1229
software-arm64,host,0,fp128,16,mul,2048,162.6883,6146725,295.0,388,0.1293
software-arm64,host,0,fp128,16,fma,2048,182.3085,5485208,351.1,329,0.1228
software-arm64,host,0,fp128,16,abs,4096,30.6913,32582478,1042.6,954,0.1199
software-arm64,host,0,fp128,16,neg,4096,33.7136,29661619,949.2,924,0.1276
software-arm64,host,0,fp128,16,copysign,4096,34.2532,29194332,1401.3,913,0.1281
software-arm64,host,0,fp128,16,min,4096,54.9370,18202666,873.7,546,0.1229
software-arm64,host,0,fp128,16,max,4096,55.3752,18058621,866.8,557,0.1263
software-arm64,host,0,fp128,16,minnum,4096,56.0616,17837530,856.2,546,0.1254
software-arm64,host,0,fp128,16,maxnum,4096,54.9565,18196201,873.4,569,0.1281
software-arm64,host,0,fp128,16,cmplt,4096,71.7214,13942832,669.3,428,0.1257
software-arm64,host,0,fp128,16,cmple,4096,71.9178,13904773,667.4,426,0.1255
software-arm64,host,0,fp128,16,cmpeq,4096,56.1140,17820879,855.4,566,0.1301
software-arm64,host,0,fp128,16,select,4096,34.1678,29267346,1873.1,922,0.1290
software-arm64,host,0,fp128,16,iand,4096,29.0696,34400149,1651.2,1083,0.1290
software-arm64,host,0,fp128,16,ior,4096,31.7328,31513168,1512.6,974,0.1266
software-arm64,host,0,fp128,16,ixor,4096,31.3563,31891519,1530.8,983,0.1263
software-arm64,host,0,fp128,16,iadd,4096,37.0415,26996716,1295.8,835,0.1267
software-arm64,host,0,fp128,16,isub,4096,44.1978,22625575,1086.0,675,0.1222
software-arm64,host,0,fp128,16,ishl,4096,41.8360,23902864,1147.3,744,0.1275
software-arm64,host,0,fp128,16,ishr,4096,37.1297,26932585,1292.8,839,0.1276
software-arm64,host,0,fp128,16,icmplt,4096,44.7757,22333518,1072.0,680,0.1247
software-arm64,host,0,fp128,16,add,4096,216.1635,4626128,222.1,143,0.1266
software-arm64,host,0,fp128,16,sub,4096,220.8008,4528969,217.4,140,0.1266
software-arm64,host,0,fp128,16,mul,4096,163.5612,6113918,293.5,188,0.1260
software-arm64,host,0,fp128,16,fma,4096,182.3394,5484278,351.0,167,0.1247
software-arm64,host,0,fp128,16,abs,8192,30.9309,32330161,1034.6,503,0.1275
software-arm64,host,0,fp128,16,neg,8192,33.7096,29665096,949.3,455,0.1256
software-arm64,host,0,fp128,16,copysign,8192,34.4197,29053103,1394.5,447,0.1260
software-arm64,host,0,fp128,16,min,8192,55.9956,17858530,857.2,275,0.1261
software-arm64,host,0,fp128,16,max,8192,55.6584,17966748,862.4,279,0.1272
software-arm64,host,0,fp128,16,minnum,8192,54.9770,18189431,873.1,280,0.1261
software-arm64,host,0,fp128,16,maxnum,8192,55.0064,18179707,872.6,276,0.1244
software-arm64,host,0,fp128,16,cmplt,8192,70.5044,14183511,680.8,215,0.1242
software-arm64,host,0,fp128,16,cmple,8192,70.9982,14084858,676.1,217,0.1262
software-arm64,host,0,fp128,16,cmpeq,8192,54.7035,18280373,877.5,275,0.1232
software-arm64,host,0,fp128,16,select,8192,33.7534,29626673,1896.1,461,0.1275
software-arm64,host,0,fp128,16,iand,8192,28.6888,34856786,1673.1,532,0.1250
software-arm64,host,0,fp128,16,ior,8192,31.5170,31728942,1523.0,492,0.1270
software-arm64,host,0,fp128,16,ixor,8192,31.1440,32108909,1541.2,486,0.1240
software-arm64,host,0,fp128,16,iadd,8192,36.8945,27104297,1301.0,421,0.1272
software-arm64,host,0,fp128,16,isub,8192,44.0975,22676997,1088.5,348,0.1257
software-arm64,host,0,fp128,16,ishl,8192,41.3662,24174344,1160.4,374,0.1267
software-arm64,host,0,fp128,16,ishr,8192,36.1162,27688431,1329.0,418,0.1237
software-arm64,host,0,fp128,16,icmplt,8192,44.6593,22391762,1074.8,344,0.1259
software-arm64,host,0,fp128,16,add,8192,212.3470,4709272,226.0,64,0.1113
software-arm64,host,0,fp128,16,sub,8192,219.8830,4547874,218.3,64,0.1153
software-arm64,host,0,fp128,16,mul,8192,162.2828,6162081,295.8,95,0.1263
software-arm64,host,0,fp128,16,fma,8192,180.4286,5542357,354.7,84,0.1242
software-arm64,host,0,fp128,16,abs,16384,30.4108,32883024,1052.3,247,0.1231
